income,age,credit,default
42512.74816280153,32.85916323309716,649.9533318243426,0
38258.75014590076,37.85229367307682,744.8826305796758,1
58820.144264002214,42.4539827974407,646.7422629755746,1
53396.361517526224,45.69733794066143,731.4237754995102,0
51442.78247986425,37.01543958408232,649.2093550813505,1
53172.460881892504,32.47350138762529,656.064142337249,0
37965.61030164006,51.6539745714406,711.4817962500855,1
59431.60523581409,24.174478761958774,608.430254462927,0
36629.469337629205,23.43559009857273,677.331908128371,1
46390.51690700567,24.76141819376649,679.2317117925677,1
54580.49093301401,33.06663588815748,645.3619107678091,0
67491.29886041574,26.657400051065608,624.3964386037143,0
47789.65973484899,46.93079245865046,664.9174406147467,0
40596.86781571387,33.7224167209775,662.1354078601937,1
46052.62242493775,43.829445729683556,674.5364912701962,0
41467.92179757916,22.130831332691553,650.2896034524647,0
48496.29374673313,44.419664654708285,694.3110526939025,0
40024.31107584995,23.116312077921073,657.6462646957782,0
52710.510972307384,34.347256576814985,649.7944052309263,0
52147.98957370449,45.62114572655089,729.9399688934581,1
65559.55180037624,38.84379679875349,789.8445689218293,1
46137.527092788536,36.34891144918771,650.6076808109135,0
45763.84389018946,50.55032189610318,699.8533719002291,0
55101.25569609706,31.711548853791243,642.0055751539659,1
31902.22002146211,40.41678392397192,779.6757917793309,1
65472.73484054158,45.338097982788284,824.2307202240574,0
61688.544026863805,45.25520012976051,684.6612209094391,0
37285.34704475118,33.073345714899375,796.4265545672889,0
68246.54802574313,41.74348979486442,586.4944930095995,0
47567.0212962674,37.02444924959811,662.3604943548181,0
49818.42031882536,50.93637509097472,717.6344769956506,1
29784.159598892245,43.59621047478948,738.8302838107141,0
45046.19737944398,35.41140898977345,686.0619698354762,1
34102.25906568263,37.45864897714494,791.937872696795,0
40265.87351817643,47.337033245822326,757.9692461323648,0
50057.84376629712,35.381048188036644,752.0234393460132,0
55332.653180525456,48.16706762992048,626.8511510200162,0
53060.41888157247,31.990619695846803,692.829695334317,0
45888.42292798142,30.40989435857663,695.540350937491,0
43284.46567674724,37.92038365672807,665.9446703039633,0
60214.44501317495,43.14092132122369,677.7933183237255,0
39707.60199446067,31.569212532027564,720.4599829181167,0
44731.15343067022,37.29388816541024,605.7787910663569,0
44189.78207374087,39.35105905842907,731.0932823435334,0
39204.04207488255,31.903945496596975,692.0616688455547,0
28924.071459900617,23.7745402625069,713.649353407246,0
62054.33748778318,41.97605763725032,735.5069202933734,0
38198.5916745461,56.91890278269148,709.9522099767003,0
45561.92040596047,33.69337576643398,713.2926622821827,0
60214.59894629618,40.88119781884256,739.8391770859326,0
49238.40471475244,34.11548523039585,618.212686623275,0
49207.21561068006,46.21835384721197,658.429465801135,1
54579.419846245706,30.17826577011127,704.4077096717147,0
55494.53811180682,30.05555631795518,815.3001491301299,0
48744.23341701659,47.672026017236234,636.4040884985047,0
48667.121993026034,35.67086708208775,700.190493603751,0
37881.88127677431,25.678911268285002,808.074257326672,1
34436.27632416232,35.79828367355521,702.653857859472,0
49978.70216297025,29.211308526752127,660.1811364378291,0
69607.61451945729,33.13867569153,679.9381161645844,1
50999.554983470414,18.191916554734647,608.8342438687337,1
49817.11772023479,30.873785212459595,640.8674832934066,0
39963.229745911965,22.30375961028264,665.5623148365997,1
55930.46707614692,37.026852345829276,678.4256064739295,0
43223.95082233852,40.77352377774859,669.1627538384015,0
49235.34926421697,34.87574024377305,713.0352234594135,1
40137.66594722826,40.04610280219818,790.0201102175765,0
60418.666018281685,43.61586945241219,726.4444275696754,0
52267.077368680206,41.512521120385294,695.803005193651,0
40000.16088457754,38.782603604508196,752.0200097527844,1
50073.19661663881,42.96867497895355,679.5614890734503,0
49666.19704017455,38.0814613517084,746.908829839011,0
57771.316792432066,50.16221208162805,773.8389562641049,0
48471.94887236295,29.288920778586824,665.7205808474005,0
70405.80196820089,39.39232177247335,648.9187167762371,0
35480.105440900596,41.14555763924848,668.388996235401,0
48070.928124424376,57.440877772146365,666.485759495331,0
70060.8669878137,38.45921998480147,804.5483018686053,0
35664.94834357755,34.87735699258803,752.4559928667327,1
48358.427685993214,42.62904133759239,707.6981059710861,0
32774.634910974215,34.59957762284053,680.8840477823405,1
46012.989725032545,42.95582100078823,659.3199077315322,0
48523.26948665808,36.31070645029328,670.1161265631657,0
44175.47019740021,43.0195027554849,697.6300413772336,0
34682.70728769555,24.084405275463435,721.7677471116378,1
43473.161635051416,37.38807490855384,710.8704480131934,0
56987.0218602447,35.584291974728245,649.2022839933999,1
54300.69598467839,36.205140501985845,732.5871052528447,1
64040.81472697952,31.592773429558246,667.7584325673313,0
63140.57320432726,25.387401173480626,570.2203651915761,0
62208.31709326794,33.05224877413087,698.6279289248529,0
16201.51507405439,37.199304274472254,744.5271115387854,0
41291.69786016925,28.55367293343645,555.9375045992726,1
47519.98772016935,19.802856899058625,699.4831831325299,0
38601.26772279997,34.51331224154042,635.4892814320142,0
68008.2392712116,60.11518821999451,717.142424929476,0
37257.208490853416,35.92271128409982,707.552117490267,1
55892.28039466964,37.50284987679321,659.7025634531565,1
44224.79887216312,37.43424754830647,720.3182827486985,0
50634.74049075896,39.152675891557685,616.8258051655662,1
56841.30671699948,45.72062254827719,735.7571643930572,0
58325.192467760906,32.69390192235377,716.7205732815621,0
47729.12703514963,25.963319935065805,820.9502849896427,0
64047.15739607026,27.122716771187967,796.0159588624115,1
22939.019880599702,28.075468729006055,642.6915529488748,0
53496.929623818985,40.42482445415257,721.1229117408151,0
55158.98021383128,46.18206551620605,727.7998220071293,1
52227.805719663964,33.187800038257414,719.7090737894009,1
53016.362820343675,46.41551536250022,750.9510546098587,0
56099.56496040258,37.176498790416765,718.4354005278701,0
51605.94179852018,46.407326413236746,736.5260258044837,1
45761.42610688535,31.08079780576477,722.934447026828,0
70368.63542288676,16.107360549615116,725.7198826948443,0
69099.96563830528,26.604460367837632,737.9479406038707,0
46168.28081631114,37.14899144736813,659.3502297783045,0
65497.256059495034,42.96189435968817,754.5825107651895,0
58046.044411199306,30.571600696476867,795.1036525701219,0
53382.8020621968,24.323001980409234,784.8946006923471,0
36121.876542768456,30.83123514760616,627.1572354625084,0
41052.87430082208,32.64868600705919,784.0454924080494,0
45819.715532036214,26.93550178083294,715.1243627569818,0
63131.29122671764,28.757247313354156,659.2347401827273,0
41885.43244691652,21.972921036451332,705.3768331578331,0
51417.12513238023,24.45213199800032,688.302746125484,0
49162.391381587084,24.31318811223597,742.285912980174,0
34834.97199415912,32.86169189045118,713.5144674909088,0
49000.231603889624,31.449350512676446,656.7047196933038,0
42776.20431288202,25.68716817499982,612.6407438523704,0
35259.54108758353,20.10719223981944,692.5720233109957,0
64886.77716677399,40.39194107387717,587.6306109871136,0
46515.77881839432,25.485597149021167,719.1837643191291,0
50386.89061770221,25.428633270425088,685.8880493728941,1
66099.18620801228,28.68499510450954,653.6873547623596,0
49342.08285719911,38.29631369957678,676.79473575169,1
53377.07006286897,23.466116613633012,695.0405768617356,0
60540.38655460967,56.112170841329636,657.3803235393715,0
30639.300226149157,20.560736578666685,639.0606842622975,1
56192.47662846345,51.81738038476326,733.2440796121488,0
40171.74481907949,49.019417118970544,789.5472878941988,0
66580.6860713044,49.43126286825132,592.3855999516868,0
65221.41287641763,32.07084871189126,648.7913770758865,0
58407.53881069407,26.934292667427208,581.4580929857291,1
62996.43729128947,18.836488695755794,686.7594299236016,0
43728.51584145251,42.86117877932096,690.5047894584239,0
56030.61456037253,38.11245299451722,676.3147894576879,0
41550.895550804584,30.986386053647895,713.337453619624,1
55002.46629706396,25.871015648388703,606.1106041059927,0
58867.39611136819,25.40082018678246,739.8353442388243,0
37786.268723290545,48.41998562152223,699.7778154852585,0
53840.23664733188,42.04601595279802,696.3178956124802,1
62881.14359895193,29.227171575411983,700.135431138033,0
55954.50461294079,25.22397247432881,730.2413576534884,0
67438.30743523888,33.52528727135408,744.9834867355797,1
40163.18065802801,46.00393712582793,727.1515025625692,0
48183.73430887453,37.164113758755555,699.1839836214186,0
53852.248539968496,50.444472668781295,687.7156508100608,0
50784.8485126265,39.250725434495614,723.8478389599296,0
49774.26383443544,31.47067704605988,656.9132939189803,0
45999.250630784736,21.822051308036905,738.812324429239,0
58163.928472910164,41.427475856671265,751.5933601143572,0
57124.071259046614,22.425119278273723,730.727987246274,0
54636.23767105876,48.243113405089076,745.4088730086679,0
48658.36150977242,32.41117065341348,745.7042955327627,0
30456.673997845228,34.47256730853262,646.5776594961195,1
57794.12552980169,30.178017394415114,711.8285902428003,0
53822.881687408786,20.655401562673724,706.1226338467379,1
66166.05024705063,57.8228972057002,732.3896214113789,0
53069.82003864949,24.625378707663984,678.8357630578911,0
53031.231690745,32.238827292939085,725.3538024546053,0
65109.12314141675,15.35314224168171,684.4452680077553,0
52080.260223534686,33.90777462762556,725.4228453396303,0
47024.26635937705,43.372076845093886,656.7656129254524,0
50149.38750399065,27.73497705287921,685.7985648484037,0
33512.541272311544,20.8691595603866,664.2513596014164,0
59777.95759102338,37.637936968475586,709.848614278749,0
53056.606421868855,57.62009409843939,782.8914482637666,0
51523.277121945364,20.814007367347084,788.4817484211469,0
66721.92308285655,41.507048662051204,696.0031139396829,0
36213.64325186104,41.919735922759926,742.1891182009306,0
52899.0117486847,35.108005210470736,717.363489953353,0
49819.32092146225,45.382663443443434,636.7828044975421,0
63893.13317214136,24.616430084634978,762.2224256496727,0
41651.81785959848,14.05961370108865,727.8801494771324,0
43241.79460011213,36.00387758306081,703.0717945724148,0
48803.509224869435,37.704424087668194,659.5915834180104,1
58453.19524496057,15.462306525342544,737.5659654172987,0
57583.69673845986,20.497644599193617,665.676881407069,0
40978.278815682366,25.228454568151896,664.0121591464947,0
41086.99077864244,22.59942470061793,708.1595335206156,0
63005.318521037785,40.402820870709334,724.430187651968,0
61237.1166133423,36.14212421443189,756.7568632827472,0
36473.86325711817,28.666348343126867,718.930592241328,0
61167.75221926262,24.00070631416057,645.8721987933873,0
46964.97533474544,12.288912106131068,687.6941984934334,0
39520.428039560895,39.79060992702254,673.2865913160399,0
52477.85874987935,35.721197720231075,812.9919184256453,1
52327.45842457608,40.376683937706616,677.9302175458321,0
63683.71546939557,26.296049785622913,733.393740300223,1
53923.522335004585,37.93941520589828,626.0042776977065,1
25113.997224150407,57.38044658445372,684.5454780093567,0
53539.111431427176,46.280365463804564,705.2918216887081,1
52321.914939226845,41.782927402050106,777.4984356789994,0
39182.126702741414,22.84161790555483,715.844334110528,0
58079.2102905904,32.65228353761049,727.85403370039,0
55748.73263749628,20.40141574989716,735.2719087552973,0
55961.447591975026,5.052796801594901,658.8935207538725,0
58130.56764360917,41.57352294406071,703.1686502115433,0
18896.197249878696,53.76082424472254,643.2804402027184,0
59647.13848772195,37.79828594653361,599.0638560397181,0
36950.65212712428,18.14331903240795,664.673974843804,0
37481.289635141606,24.683690227709636,661.4370655083331,0
42276.088582576434,40.7328098701191,741.228743304721,0
41827.61163939206,43.435065347885775,629.5850208585242,0
28319.26288165479,25.624344769974215,737.9419493869088,0
55708.087872834396,40.93605432836312,743.8023575213543,1
34395.521047105816,38.414056914348414,689.4413576894575,0
49673.22444282798,40.49362877934237,713.2999385073414,0
31536.906393228124,29.91703240801737,768.4877106978536,1
45515.79598954021,31.392447565909528,789.6973202053827,0
45804.09106179992,59.104874028828746,663.7154836925877,1
73822.40187740825,32.78076593199532,723.4446866670798,0
52815.15917463254,39.729184761874194,721.9548356887876,0
43563.15723129718,45.65312816800823,709.1195200570986,0
58565.39161968621,22.202242757228845,782.4826556426908,0
41024.28365337555,19.548940406416932,635.9254497299861,1
56535.88936311672,37.3296939387216,751.4357744375001,0
47744.24726703712,42.80488517256744,758.2450019565246,0
47712.5547711958,17.53450493742244,640.4613370890507,0
46242.46567408717,33.705095141293704,720.323589062838,0
47196.67777078135,45.95058732346877,624.9954013670182,0
45865.20566191034,30.858107022592165,602.6958604077316,0
54897.806962313145,34.743545277602394,732.0863835333838,0
46447.85776352157,41.006479927709066,763.2654288838853,0
32924.61627806416,26.918745839021323,555.853581469074,1
28940.676814696817,41.26814024035929,664.7171119400023,0
41940.981680692006,52.0610968727524,704.3324653058756,0
46506.53335579938,29.204024086197656,653.9693973644414,0
39659.61128728544,26.537892333409555,612.3167052371116,0
48324.41301449552,38.89527900772397,668.5880999355614,0
52096.72591296974,20.513917058586525,691.2111849130164,1
34371.75263364818,33.355249362591046,784.0598387524836,0
58651.40375770276,25.48663663970156,735.8028588090151,0
64441.57769872946,29.996980731956896,694.1961471443848,0
60061.35689633809,34.09502346069099,680.7296562784306,0
44632.174481633556,21.10216785555898,622.214767675496,1
64153.56861159713,40.18819986706538,597.4324342156827,1
50119.83847393236,45.33725350806894,732.6308586482219,0
47884.075550456706,47.97272430659019,729.319816972111,0
40949.109727372015,43.06684378067747,682.3114291927347,0
51671.557464370606,36.467928315176174,703.1033845862435,0
47127.84076934506,32.43450399018187,650.891325588435,1
55570.26762972175,27.04288496865879,753.5693789774235,0
36117.552585340854,29.661260581739786,668.4356981092621,0
58820.93686553136,48.531561662450514,701.8601695715329,0
54701.99941929063,35.76494632476431,680.7842888657912,0
52481.990909506196,30.76562088595569,644.5176491289343,0
49189.53221966854,26.252087407624295,593.5161233966965,0
50804.4145460746,27.735893135381936,680.0077017295073,0
56468.49272979217,52.7189721722922,617.4016279157117,0
45592.19962426523,51.73801547838563,683.440289433625,0
49800.51761374512,13.611953318276942,817.7488923943449,0
58663.11093857676,47.92021780741177,802.7710075803407,0
34715.639384077454,43.26650026312193,733.6877490108329,0
40484.76074811976,39.31174499890064,697.2519805170035,0
43602.28485946459,15.518820223176888,689.3908450919597,0
51647.97515027397,28.491467062422803,728.9641341825696,1
27194.000657872886,38.56768328886558,658.6311352490019,0
60872.42172525624,58.38653030854607,773.6589965643793,0
52203.080999693186,30.478395950288228,713.8063380145848,0
56230.188348768,40.883120122015384,645.5971968533913,0
42071.094795339326,38.0705494129788,711.3016723957855,1
37380.13351769287,25.596638876336705,651.4332050640402,1
19056.050999406325,18.903158714974367,773.423592566394,1
29626.71180305084,37.02314330950635,695.0005395937193,0
49244.22158971767,28.232678688600625,571.1900733092073,0
33394.58107523285,24.155866148218685,714.5139617723174,0
53732.90559946111,41.09376956803875,723.7252789543999,0
42298.850233780824,20.972254856204337,701.6527766307902,0
28225.432722117806,39.272631638031356,669.7505629116787,0
39001.123909767266,38.76769707606179,648.6576082064378,0
43489.980017493464,32.719672720884766,649.7156517353021,0
46027.331618239994,43.62847413971894,702.330511239796,0
57179.69923452299,45.449237551676624,751.8649643021733,0
47122.66145367858,27.326720072158835,656.3674343542709,0
52150.464320656814,32.11578316034279,640.5943323348039,1
44604.329008021115,38.69026724227386,596.5022928387818,0
55591.49176163336,46.13388912762343,740.6586906203123,0
29579.560102680214,35.27541750408285,709.8958691624516,1
50518.376022683835,42.54245799010691,653.7293072360372,0
32892.76191446082,26.69626660012844,663.3888148003869,0
62876.119679150754,28.913873968612194,735.0128336136131,1
39841.830141731145,50.69192710747723,665.8995619885027,0
50430.42730565399,45.20062227644442,713.895242925933,0
48540.447080320824,17.465931193302794,667.2097482323186,1
58772.39487683354,24.815182762584044,723.7831271435153,0
51809.73362453738,38.67541637449988,705.8928101437007,1
48233.995504547194,38.567105378816265,765.2065968385143,0
42456.056545620035,26.3378452988497,763.3934073090953,0
39793.71062670448,40.676159460784305,751.9286291369287,0
29923.59250273783,35.38495393512688,670.6807602357813,0
40953.1590471869,42.94457530424085,739.2306648899103,0
67007.18772543634,37.796812530009404,707.8153901301981,0
37302.11474755015,56.8019537715967,666.9611700347068,0
54416.42824095216,30.564765979207113,731.715762053274,0
38548.445153152796,11.263507298988557,674.0830525913484,0
35472.04856778989,34.47246614742525,646.3848386923286,1
38034.05801676282,20.618623193378266,656.3088295818039,0
66343.754102999,65.00319460968417,726.3477327859641,0
43723.881538246475,31.24063236552865,781.0115798931753,0
50861.38769919015,12.104599796892717,693.6986861817064,0
51703.25165833594,33.27803182538603,636.392110348794,0
35482.06216465507,42.39144455065137,758.4986885024263,0
37976.24142040796,50.778651258587416,674.3240311317517,0
50796.6043425972,31.900100955098743,766.6557496516566,0
47530.178365917454,21.00769193251186,722.8270979214443,0
55991.54804074185,34.602678491804575,709.3600744787303,1
43655.51952573939,42.78337572196928,782.7498757860877,0
26433.10383709936,35.767398055543296,666.4331643793523,0
46030.772267583314,41.291445447215374,734.3820673562063,0
46565.90038527254,44.60758922194262,757.5617134477463,0
52657.29669109088,26.843132816539722,662.3344810258108,0
29528.30891175885,28.683683871211734,705.7202926107993,0
64368.87471631921,-0.812716736334032,690.0832835639654,0
39073.70550987055,51.71537059204056,733.1404617831043,1
52019.88152986436,32.96831819226385,817.5459457687987,0
54249.70205006274,37.690810180600515,683.8351313722115,0
57287.75593689084,32.01824415241746,718.2751603976484,0
32879.267197851776,39.212898631115145,761.4408064148673,1
58993.88851260761,44.1540320820383,728.6865120764433,0
66511.38521749184,24.515123372778866,641.6656525444492,0
39873.47817875043,33.88266677933222,646.075048825928,1
72776.72882469963,51.07448927183786,789.804055105368,0
48664.56944464712,15.50841481213157,668.5014834407724,1
58756.10083641463,49.25711278297068,673.2060637178242,0
52262.47836300754,35.54539426498644,675.3404813517137,0
36467.20902383383,25.194504406943214,706.2355707418885,1
49538.75694112776,53.777994775936804,690.8029619074958,1
42183.39877282995,40.020973301646805,807.8561326242582,0
42307.2604242435,30.201267885262375,712.19663722123,0
42997.20746343454,43.81430968875474,721.6401118145808,1
35486.1771519335,26.81486155801715,682.1707905977079,0
33466.98596695709,52.299276423352595,709.650828487411,0
48662.418631526205,22.17153769544151,671.3941821165143,1
40480.29171162098,28.036806300939816,683.9683889258492,0
49803.981189184495,23.59256790999428,788.8239959568367,0
40105.87231462818,31.86734396086189,649.2589927939398,0
46524.138377746356,19.431807308345682,679.9957612198142,0
49964.87546719564,44.49679956687779,711.794999348292,0
42936.853575109875,37.09607944224261,673.8800272658874,1
38692.61415268844,35.93949437228773,697.5925547486363,0
46246.264621520626,50.003664699415836,704.2073810483113,0
55177.60752313754,23.83389569445125,699.5406127751585,0
49216.54418764676,22.34839132438211,674.5288385346777,0
50070.53807811026,34.37222135525471,709.7323973977449,0
47796.558164399714,24.201482124668356,650.240736507933,0
54543.21226133073,53.09186482767024,742.5123625028965,0
48835.565909707184,31.782790648668467,676.8562752346745,1
57576.06305066998,57.69246661975379,769.5988849655067,0
35624.03494966596,33.08168768586922,682.4475172688209,0
49514.625525051015,30.515125841798888,666.9727156945094,0
41303.513049613575,28.04458548440366,649.4931785921867,0
54646.61599709138,36.4843918823578,570.2113639349966,0
45637.39831782029,56.484036224706216,623.252880408641,0
62898.71688071039,37.80443181413117,771.061404776673,0
53516.45527000041,41.97451917699499,683.2210719405819,0
44091.91899972621,20.46930518074219,744.3039039645435,0
47254.96392552331,23.94037296702669,703.913893774296,0
50964.02702493587,38.85444608110434,658.2738858518616,0
47453.224867120596,21.84651591022,660.6675481027661,0
61604.71150425563,37.22881223291585,639.203573710158,1
59588.14640878954,37.04917606837708,749.1892979707076,0
52895.67023755586,35.08946633750941,656.2088900507657,0
72261.3637554124,24.707393255592386,581.7201979041421,0
62977.08391872641,40.93516093818344,722.8362588542255,0
42017.93146052595,45.71512755859807,735.8927424057254,0
37558.472420327045,46.41016932295148,699.8165935387115,0
57154.78174513334,35.7309717202113,659.0163350975845,1
45587.59263401963,38.50465206564266,755.0301989964014,0
56460.99048577312,26.58937238285568,654.0808345516241,0
49000.87163052925,47.43837835046976,725.259340355946,1
51940.16202146878,52.414658918073556,733.9851123038349,0
40759.38589519432,33.69812061868141,586.2778160486575,0
43194.21770064347,30.96925740405706,758.0797156389714,0
48888.97052919427,20.654327854569345,653.8418846146533,0
47715.31611824096,53.61406804718676,740.4069075907698,0
52543.133617056286,30.293196914209666,646.7939259884597,0
56229.40596107703,42.19080839317003,665.4648394992922,0
40304.186838201014,25.999538891993936,741.8618668607672,0
52256.6816051055,35.458384810951365,821.4308998814536,1
60234.00599753013,31.017086691334317,651.6118661374267,0
68192.32264061634,46.97797653296887,708.3693013043774,1
55224.035919519774,31.366885606226724,665.774300018802,0
56489.14371551086,33.72802728932893,734.1028863642796,0
33811.13210328926,16.39696637680427,725.3010372866227,0
52976.16951320901,32.185657925373675,688.7681256931097,0
38899.17120782021,44.09013331845467,737.2541476075451,0
61516.37193056625,45.74505894983039,642.2628936453929,0
60451.51714059823,40.22555652372971,694.9919810792368,0
46716.16970376671,45.4417758769394,699.5875691787924,0
67161.31781709117,35.73139205151518,658.8930092883111,0
53945.06246253986,22.274848154931284,772.1314497072472,1
41482.51287935927,33.68168530113813,662.0064437571361,0
51123.14756816958,34.68817594218683,672.2558449513645,0
44626.284725456266,50.57506587605619,753.4355941680725,0
43498.6378417537,29.168160717887805,741.9592937632503,0
41158.925242563986,32.62901904719039,710.4474913338605,0
44730.69158243171,33.44609760196277,630.4902463133669,0
59290.04088287187,37.269316364411644,656.309624981797,0
71309.46442629152,35.67464649290796,733.5669277407842,0
65349.399003489365,47.99361890327455,613.3650325259769,0
32735.991673075416,32.46255455467519,831.3679635321993,0
35735.06784374728,20.910201164948145,723.539512634113,0
50987.1719736304,21.3244178550013,697.9643539781321,1
43220.393702893336,28.062531054948032,697.9179583974196,0
49351.91360789207,31.606133546084866,587.1998381599775,0
67918.45565337349,43.14960918735418,616.852657765846,0
30268.6921500287,15.581728741989668,718.0900922328643,0
67786.19510383376,52.53226180684166,711.7274868711007,0
56680.010860583636,24.353899173257204,811.7426049980379,0
29410.44985246029,29.015022005064,637.6791864592786,0
52370.12609867,37.076993026671694,718.364460285738,1
51137.37853176134,33.20699867003757,740.2199069529996,0
67881.3205971213,51.7614056623442,707.3343240595655,0
56940.3062641784,41.08033297787366,703.7156001763901,0
61098.07546274824,25.99059722541518,622.666164964008,1
62327.00978064424,56.0611084708909,706.7797183574589,0
47400.09328940967,30.438586406111373,666.7215463217902,0
52727.01600151167,41.46816846835274,782.0057922342451,0
44830.490314309995,38.778789043469956,582.6170004173912,0
51246.841793164414,43.10628038677789,735.7719999184341,0
44028.05820175381,30.880454951436626,651.8998162644139,0
42207.63882591097,39.2255482597933,703.375584382356,1
68749.85875719778,35.92526338179373,730.8201257026549,0
51012.97700571768,46.09541717051294,737.5892446013474,0
54941.78769582077,35.29800696974908,635.0992886222862,0
38739.819105585775,33.3574111228343,650.7196421644967,0
66408.429629288,35.470428486285215,720.6769025252075,0
54025.93612651992,39.53343619726447,726.4433452923171,1
59841.14215550962,32.73618406681703,618.3467021307457,0
40219.483096240074,32.053768844537174,607.709644177812,0
69274.86399076652,41.7094923323486,753.57244002835,0
46442.22619549982,43.85868488167924,549.7874575507655,0
70518.31100387026,39.00893559975792,712.1399947264374,0
46868.8714508951,37.62910809738464,612.1156047535858,0
54879.24648610658,40.215961008828394,790.9803588138074,0
42494.55713557851,43.94541691297933,636.3373159365251,0
31694.68840743853,53.40789166040392,762.7622492916523,0
51358.97707597686,11.578242164905252,722.7209364088183,0
49167.444126365684,35.636604649251595,680.4860671224338,1
53430.879708483706,29.548991728780756,758.5452458773284,0
44748.83808053094,14.079372277220678,726.2222505996589,0
42116.24876663884,47.61030588632258,773.695659921775,0
58692.46357564164,35.19950171038875,613.2196609287072,0
48343.97554471183,21.369248531712902,695.9828656007214,0
44616.696716128485,42.75899387598128,714.8108279656475,0
